ID,住所,住所（丁目）,住所（番地等）,原因（特定できた場合のみ記載）,被害,発生年月日,branch1,branch2,address,x,y,year
1031,中新宿,2,10付近,,道路冠水,1996年7月3日,10,,千葉県柏市中新宿2-10 ,139.94836,35.83542,1996
1032,中新宿,3,12付近,集中豪雨,床下浸水,2007年6月10日,12,,千葉県柏市中新宿3-12 ,139.94792,35.83254,2007
1033,中新宿,3,12付近,集中豪雨,床下浸水,2008年8月30日,12,,千葉県柏市中新宿3-12 ,139.94792,35.83254,2008
1034,中新宿,3,12付近,集中豪雨,床下浸水,2008年8月30日,12,,千葉県柏市中新宿3-12 ,139.94792,35.83254,2008
1035,中新宿,3,12付近,集中豪雨,床下浸水,2008年8月30日,12,,千葉県柏市中新宿3-12 ,139.94792,35.83254,2008
1036,中新宿,3,16付近,集中豪雨,床下浸水,2007年6月10日,16,,千葉県柏市中新宿3-16 ,139.94847,35.832,2007
1037,中新宿,3,16付近,集中豪雨,床下浸水,2007年6月10日,16,,千葉県柏市中新宿3-16 ,139.94847,35.832,2007
1038,中原,1,3付近,集中豪雨,床下浸水,2008年8月30日,3,,千葉県柏市中原1-3 ,139.96379,35.82679,2008
1039,中原,1,4付近,大雨,道路冠水,2000年7月2日,4,,千葉県柏市中原1-4 ,139.96471,35.8271,2000
1040,中原,1,4付近,大雨,床上浸水,2002年9月12日,4,,千葉県柏市中原1-4 ,139.96471,35.8271,2002
1041,中原,1,4付近,大雨,床下浸水,2002年9月12日,4,,千葉県柏市中原1-4 ,139.96471,35.8271,2002
1042,中原,1,4付近,大雨,床下浸水,2002年9月12日,4,,千葉県柏市中原1-4 ,139.96471,35.8271,2002
1043,中原,1,4付近,台風22号,床上浸水,2004年10月9日,4,,千葉県柏市中原1-4 ,139.96471,35.8271,2004
1044,中原,1,4付近,台風22号,床下浸水,2004年10月9日,4,,千葉県柏市中原1-4 ,139.96471,35.8271,2004
1045,中原,1,4付近,集中豪雨,床上浸水,2008年8月30日,4,,千葉県柏市中原1-4 ,139.96471,35.8271,2008
1046,中原,1,4付近,集中豪雨,床下浸水,2008年8月30日,4,,千葉県柏市中原1-4 ,139.96471,35.8271,2008
1047,中原,1,4付近,集中豪雨,床下浸水,2008年8月30日,4,,千葉県柏市中原1-4 ,139.96471,35.8271,2008
1048,中原,1,4付近,集中豪雨,床下浸水,2008年8月30日,4,,千葉県柏市中原1-4 ,139.96471,35.8271,2008
1049,中原,1,6付近,台風18号,道路冠水,1991年9月19日,6,,千葉県柏市中原1-6 ,139.9637,35.8261,1991
1050,中原,1,6付近,大雨,床下浸水,2001年6月7日,6,,千葉県柏市中原1-6 ,139.9637,35.8261,2001
1051,中原,1,6付近,大雨,床上浸水,2002年9月12日,6,,千葉県柏市中原1-6 ,139.9637,35.8261,2002
1052,中原,1,6付近,大雨,床上浸水,2002年9月12日,6,,千葉県柏市中原1-6 ,139.9637,35.8261,2002
1053,中原,1,6付近,大雨,床下浸水,2002年9月12日,6,,千葉県柏市中原1-6 ,139.9637,35.8261,2002
1054,中原,1,6付近,集中豪雨,道路冠水,2003年10月13日,6,,千葉県柏市中原1-6 ,139.9637,35.8261,2003
1055,中原,1,6付近,集中豪雨,床下浸水,2003年10月13日,6,,千葉県柏市中原1-6 ,139.9637,35.8261,2003
1056,中原,1,6付近,台風22号,床上浸水,2004年10月9日,6,,千葉県柏市中原1-6 ,139.9637,35.8261,2004
1057,中原,1,6付近,台風22号,床上浸水,2004年10月9日,6,,千葉県柏市中原1-6 ,139.9637,35.8261,2004
1058,中原,1,6付近,台風22号,床上浸水,2004年10月9日,6,,千葉県柏市中原1-6 ,139.9637,35.8261,2004
1059,中原,1,6付近,集中豪雨,床上浸水,2008年8月30日,6,,千葉県柏市中原1-6 ,139.9637,35.8261,2008
1060,中原,1,6付近,集中豪雨,床上浸水,2008年8月30日,6,,千葉県柏市中原1-6 ,139.9637,35.8261,2008
1061,中原,1,6付近,集中豪雨,床上浸水,2008年8月30日,6,,千葉県柏市中原1-6 ,139.9637,35.8261,2008
1062,中原,1,6付近,集中豪雨,床上浸水,2008年8月30日,6,,千葉県柏市中原1-6 ,139.9637,35.8261,2008
1063,中原,1,6付近,集中豪雨,床下浸水,2008年8月30日,6,,千葉県柏市中原1-6 ,139.9637,35.8261,2008
1064,中原,1,7付近,台風3号,道路冠水,2000年7月7日,7,,千葉県柏市中原1-7 ,139.96414,35.82616,2000
1065,中原,1,7付近,大雨,床下浸水,2001年6月7日,7,,千葉県柏市中原1-7 ,139.96414,35.82616,2001
1066,中原,1,7付近,大雨,床下浸水,2002年9月12日,7,,千葉県柏市中原1-7 ,139.96414,35.82616,2002
1067,中原,1,7付近,大雨,道路冠水,2008年7月7日,7,,千葉県柏市中原1-7 ,139.96414,35.82616,2008
1068,中原,1,7付近,大雨,道路冠水,2008年7月7日,7,,千葉県柏市中原1-7 ,139.96414,35.82616,2008
1069,中原,1,7付近,集中豪雨,床上浸水,2008年8月30日,7,,千葉県柏市中原1-7 ,139.96414,35.82616,2008
1070,中原,1,7付近,集中豪雨,床下浸水,2008年8月30日,7,,千葉県柏市中原1-7 ,139.96414,35.82616,2008
1071,中原,1,7付近,集中豪雨,道路冠水,2003年10月13日~14日,7,,千葉県柏市中原1-7 ,139.96414,35.82616,2003
1072,中原,1,8付近,集中豪雨,床下浸水,2008年8月30日,8,,千葉県柏市中原1-8 ,139.96452,35.82649,2008
1073,中原,1,23付近,台風22号,床上浸水,2004年10月9日,23,,千葉県柏市中原1-23 ,139.96582,35.82502,2004
1074,中原,,1815付近,集中豪雨,店舗浸水,2008年8月30日,1815,,千葉県柏市中原1815 ,139.97162,35.83796,2008
1075,中原,,1817付近,台風18号,床下浸水,2014年10月6日,1817,,千葉県柏市中原1817 ,139.97162,35.83796,2014
1076,名戸ヶ谷,1,1付近,集中豪雨,道路冠水,2003年10月14日,1,,千葉県柏市名戸ヶ谷1-1 ,139.97278,35.84435,2003
1077,名戸ヶ谷,,687付近,大雨,道路冠水,2001年6月8日,687,,千葉県柏市名戸ヶ谷687 ,139.98267,35.84501,2001
1078,名戸ヶ谷,,713付近,台風15号,道路冠水,2001年9月10日,713,,千葉県柏市名戸ヶ谷713 ,139.98398,35.84492,2001
1079,西町,,4付近,集中豪雨,道路冠水,2008年8月28日,4,,千葉県柏市西町4 ,139.96066,35.86772,2008
1080,西原,2,1付近,集中豪雨,店舗浸水,2010年9月13日,1,,千葉県柏市西原2-1 ,139.91641,35.89928,2010
1081,西原,3,13付近,台風9号,道路冠水,2010年9月8日,13,,千葉県柏市西原3-13 ,139.91704,35.89435,2010
1082,西原,4,22付近,大雨,床下浸水,2002年9月12日,22,,千葉県柏市西原4-22 ,139.92331,35.89068,2002
1083,西原,6,3付近,台風18号,道路冠水,1991年9月19日,3,,千葉県柏市西原6-3 ,139.92542,35.88955,1991
1084,西原,6,4付近,台風18号,道路冠水,1991年9月19日,4,,千葉県柏市西原6-4 ,139.92522,35.88923,1991
1085,根戸,,103付近,集中豪雨,道路冠水,2010年7月4日,103,,千葉県柏市根戸103 ,139.9837,35.88137,2010
1086,根戸,,103付近,大雨,道路冠水,2016年7月15日,103,,千葉県柏市根戸103 ,139.9837,35.88137,2016
1087,根戸,,223付近,台風9号,道路冠水,2016年8月22日,223,,千葉県柏市根戸223 ,139.98697,35.87726,2016
1088,根戸,,282付近,集中豪雨,床下浸水,2007年6月10日,282,,千葉県柏市根戸282 ,139.9877,35.87858,2007
1089,根戸,,457付近,,道路冠水,1990年9月13日,457,,千葉県柏市根戸457 ,139.98592,35.87991,1990
1090,根戸,,467付近,,道路冠水,1990年11月5日,467,,千葉県柏市根戸467 ,139.98561,35.88522,1990
1091,根戸,,467付近,台風15号,道路冠水,1991年9月8日,467,,千葉県柏市根戸467 ,139.98561,35.88522,1991
1092,根戸,,467付近,台風18号,道路冠水,1991年9月19日,467,,千葉県柏市根戸467 ,139.98561,35.88522,1991
1093,根戸,,467付近,大雨,道路冠水,2000年7月2日,467,,千葉県柏市根戸467 ,139.98561,35.88522,2000
1094,根戸,,467付近,大雨,道路冠水,2000年9月12日,467,,千葉県柏市根戸467 ,139.98561,35.88522,2000
1095,根戸,,467付近,台風18号,道路冠水,2014年10月6日,467,,千葉県柏市根戸467 ,139.98561,35.88522,2014
1096,根戸,,617付近,台風18号,道路冠水,1991年9月19日,617,,千葉県柏市根戸617 ,139.98645,35.88113,1991
1097,根戸,,988付近,台風15号,道路冠水,1991年9月8日,988,,千葉県柏市根戸988 ,139.99429,35.88428,1991
1098,根戸,,988付近,大雨,道路冠水,2000年7月2日,988,,千葉県柏市根戸988 ,139.99429,35.88428,2000
1099,根戸,,1222付近,集中豪雨,床上浸水,2011年6月21日,1222,,千葉県柏市根戸1222 ,139.98645,35.88113,2011
1100,根戸新田,,国道・鉄道高架下付近,集中豪雨,道路冠水,2003年10月12日,,国道・鉄道高架下,千葉県柏市根戸新田 国道・鉄道高架下,139.98358,35.87606,2003
1101,八幡町,1,7付近,集中豪雨,道路冠水,2021年8月23日,7,,千葉県柏市八幡町1-7 ,139.98381,35.85438,2021
1102,八幡町,,1付近,台風18号,道路冠水,1991年9月19日,1,,千葉県柏市八幡町1 ,139.98381,35.85438,1991
1103,八幡町,,1付近,集中豪雨,床下浸水,2003年10月13日,1,,千葉県柏市八幡町1 ,139.98381,35.85438,2003
1104,八幡町,,1付近,大雨,床下浸水,2003年10月13日,1,,千葉県柏市八幡町1 ,139.98381,35.85438,2003
1105,八幡町,,1付近,大雨,道路冠水,2021年7月30日,1,,千葉県柏市八幡町1 ,139.98381,35.85438,2021
1106,八幡町,,3付近,大雨,床下浸水,2006年7月14日,3,,千葉県柏市八幡町3 ,139.98454,35.85314,2006
1107,八幡町,,3付近,大雨,床下浸水,2006年7月14日,3,,千葉県柏市八幡町3 ,139.98454,35.85314,2006
1108,八幡町,,3付近,大雨,床下浸水,2006年7月14日,3,,千葉県柏市八幡町3 ,139.98454,35.85314,2006
1109,八幡町,,3付近,大雨,床下浸水,2006年7月14日,3,,千葉県柏市八幡町3 ,139.98454,35.85314,2006
1110,八幡町,,3付近,大雨,床下浸水,2006年7月14日,3,,千葉県柏市八幡町3 ,139.98454,35.85314,2006
1111,八幡町,,3付近,集中豪雨,床上浸水,2007年6月10日,3,,千葉県柏市八幡町3 ,139.98454,35.85314,2007
1112,八幡町,,3付近,集中豪雨,床上浸水,2007年6月10日,3,,千葉県柏市八幡町3 ,139.98454,35.85314,2007
1113,八幡町,,3付近,集中豪雨,床下浸水,2007年6月10日,3,,千葉県柏市八幡町3 ,139.98454,35.85314,2007
1114,八幡町,,3付近,大雨,道路冠水,2016年7月15日,3,,千葉県柏市八幡町3 ,139.98454,35.85314,2016
1115,花野井,,28付近,集中豪雨,道路冠水,2007年6月10日,28,,千葉県柏市花野井28 ,139.97832,35.89057,2007
1116,花野井,,28付近,集中豪雨,床下浸水,2007年6月10日,28,,千葉県柏市花野井28 ,139.97832,35.89057,2007
1117,花野井,,28付近,集中豪雨,床下浸水,2007年6月10日,28,,千葉県柏市花野井28 ,139.97832,35.89057,2007
1118,花野井,,362付近,大雨,道路冠水,2011年7月1日,362,,千葉県柏市花野井362 ,139.97163,35.89319,2011
1119,花野井,,441付近,大雨,道路冠水,2000年7月2日,441,,千葉県柏市花野井441 ,139.97014,35.89379,2000
1120,花野井,,712付近,,道路冠水,1999年7月2日,712,,千葉県柏市花野井712 ,139.96281,35.89474,1999
1121,花野井,,712付近,,道路冠水,1999年7月13日,712,,千葉県柏市花野井712 ,139.96281,35.89474,1999
1122,花野井,,712付近,大雨,床下浸水,2016年7月15日,712,,千葉県柏市花野井712 ,139.96281,35.89474,2016
1123,花野井,,713付近,台風11号,道路冠水,1993年8月26日,713,,千葉県柏市花野井713 ,139.96281,35.89474,1993
1124,花野井,,734付近,集中豪雨,床下浸水,2003年10月15日,734,,千葉県柏市花野井734 ,139.9628,35.89742,2003
1125,花野井,,735付近,,道路冠水,1999年7月21日,735,,千葉県柏市花野井735 ,139.9628,35.89742,1999
1126,花野井,,735付近,集中豪雨,床下浸水,2008年8月28日,735,,千葉県柏市花野井735 ,139.9628,35.89742,2008
1127,花野井,,737付近,集中豪雨,床下浸水,2007年6月10日,737,,千葉県柏市花野井737 ,139.96384,35.89576,2007
1128,花野井,,738付近,台風26号,床下浸水,2013年10月16日,738,,千葉県柏市花野井738 ,139.9628,35.89742,2013
1129,花野井,,738付近,大雨,道路冠水,2016年7月15日,738,,千葉県柏市花野井738 ,139.9628,35.89742,2016
1130,花野井,,746付近,台風18号,道路冠水,1991年9月19日,746,,千葉県柏市花野井746 ,139.9628,35.89742,1991
1131,花野井,,746付近,大雨,道路冠水,2000年7月2日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2000
1132,花野井,,746付近,集中豪雨,床下浸水,2007年6月10日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2007
1133,花野井,,746付近,集中豪雨,床下浸水,2007年6月10日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2007
1134,花野井,,746付近,集中豪雨,床下浸水,2007年6月10日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2007
1135,花野井,,746付近,集中豪雨,床下浸水,2007年6月10日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2007
1136,花野井,,746付近,集中豪雨,床下浸水,2007年6月10日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2007
1137,花野井,,746付近,集中豪雨,床下浸水,2007年6月10日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2007
1138,花野井,,746付近,集中豪雨,床下浸水,2007年6月10日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2007
1139,花野井,,746付近,集中豪雨,床下浸水,2007年6月10日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2007
1140,花野井,,746付近,集中豪雨,床下浸水,2007年6月10日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2007
1141,花野井,,746付近,集中豪雨,床下浸水,2007年6月10日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2007
1142,花野井,,746付近,集中豪雨,床下浸水,2007年6月10日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2007
1143,花野井,,746付近,集中豪雨,床下浸水,2007年6月10日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2007
1144,花野井,,746付近,集中豪雨,店舗浸水,2008年8月28日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2008
1145,花野井,,746付近,集中豪雨,道路冠水,2008年8月28日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2008
1146,花野井,,746付近,集中豪雨,床下浸水,2008年8月28日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2008
1147,花野井,,746付近,集中豪雨,床下浸水,2008年8月28日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2008
1148,花野井,,746付近,集中豪雨,床下浸水,2008年8月28日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2008
1149,花野井,,746付近,集中豪雨,床下浸水,2008年8月28日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2008
1150,花野井,,746付近,集中豪雨,床下浸水,2008年8月28日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2008
1151,花野井,,746付近,集中豪雨,床下浸水,2008年8月28日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2008
1152,花野井,,746付近,集中豪雨,床下浸水,2008年8月28日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2008
1153,花野井,,746付近,集中豪雨,床下浸水,2008年8月28日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2008
1154,花野井,,746付近,集中豪雨,床下浸水,2008年8月28日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2008
1155,花野井,,746付近,集中豪雨,床下浸水,2008年8月28日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2008
1156,花野井,,746付近,集中豪雨,床下浸水,2008年8月28日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2008
1157,花野井,,746付近,大雨,道路冠水,2021年7月11日,746,,千葉県柏市花野井746 ,139.9628,35.89742,2021
1158,花野井,,1160付近,台風18号,道路冠水,1991年9月19日,1160,,千葉県柏市花野井1160 ,139.97676,35.89553,1991
1159,花野井,,1160付近,台風18号,道路冠水,1991年9月19日,1160,,千葉県柏市花野井1160 ,139.97676,35.89553,1991
1160,花野井,,1160付近,台風3号,道路冠水,2000年7月8日,1160,,千葉県柏市花野井1160 ,139.97676,35.89553,2000
1161,花野井,,1160付近,集中豪雨,道路冠水,2007年6月10日,1160,,千葉県柏市花野井1160 ,139.97676,35.89553,2007
1162,花野井,,1160付近,集中豪雨,床下浸水,2007年6月10日,1160,,千葉県柏市花野井1160 ,139.97676,35.89553,2007
1163,花野井,,1160付近,集中豪雨,床下浸水,2007年6月10日,1160,,千葉県柏市花野井1160 ,139.97676,35.89553,2007
1164,花野井,,1325付近,台風18号,道路冠水,1991年9月19日,1325,,千葉県柏市花野井1325 ,139.97676,35.89553,1991
1165,花野井,,1343付近,大雨,道路冠水,2000年7月2日,1343,,千葉県柏市花野井1343 ,139.97894,35.89597,2000
1166,花野井,,1512付近,台風19号,店舗浸水,2019年10月13日,1512,,千葉県柏市花野井1512 ,139.97813,35.89927,2019
1167,花野井,,1656付近,大雨,道路冠水,2021年3月13日,1656,,千葉県柏市花野井1656 ,139.97301,35.89835,2021
1168,東柏,1,15付近,集中豪雨,道路冠水,2021年6月15日,15,,千葉県柏市東柏1-15 ,139.98708,35.85236,2021
1169,東逆井,1,12付近,集中豪雨,床下浸水,2003年10月13日,12,,千葉県柏市東逆井1-12 ,139.98508,35.82712,2003
1170,東逆井,1,12付近,集中豪雨,床下浸水,2003年10月13日,12,,千葉県柏市東逆井1-12 ,139.98508,35.82712,2003
1171,東逆井,1,12付近,集中豪雨,床下浸水,2007年6月10日,12,,千葉県柏市東逆井1-12 ,139.98508,35.82712,2007
1172,東逆井,1,12付近,大雨,道路冠水,2008年7月7日,12,,千葉県柏市東逆井1-12 ,139.98508,35.82712,2008
1173,東逆井,1,11～12付近,集中豪雨,道路冠水,2008年8月30日,11,,千葉県柏市東逆井1-11 ,139.9841,35.82719,2008
1174,東中新宿,1,4付近,大雨,床上浸水,2002年9月12日,4,,千葉県柏市東中新宿1-4 ,139.95744,35.83537,2002
1175,東中新宿,1,4付近,集中豪雨,店舗浸水,2008年8月30日,4,,千葉県柏市東中新宿1-4 ,139.95744,35.83537,2008
1176,東中新宿,1,4付近,集中豪雨,店舗浸水,2008年8月30日,4,,千葉県柏市東中新宿1-4 ,139.95744,35.83537,2008
1177,東中新宿,1,4付近,集中豪雨,床下浸水,2008年8月30日,4,,千葉県柏市東中新宿1-4 ,139.95744,35.83537,2008
